product,text
"3 副摩托车骑行眼镜衬垫护目镜防紫外线防尘防风摩托车太阳镜带透明烟黄色镜片,适合户外运动活动","No, these are not high end fancy glasses and they are not scratch resistant so you have to take care - BUT they really do the trick for keeping wind and debris out of your eyes while cycling or boating, etc. and you really can't beat the price"
"3 副摩托车骑行眼镜衬垫护目镜防紫外线防尘防风摩托车太阳镜带透明烟黄色镜片,适合户外运动活动","Exceptional riding glasses for the money. Fit nice and close against face to prevent bugs and debris from entering. Lenses are optically correct and don't restrict or distort your field of vision at all, so you basically forget you have them on. Comfortable fit, yet they stay on securely. Carrying/storage bag is well made and attractive. Very good product."
"3 副摩托车骑行眼镜衬垫护目镜防紫外线防尘防风摩托车太阳镜带透明烟黄色镜片,适合户外运动活动","This was just what I needed after cataract surgery to keep out dust and wind out of sensitive eyes. The yellow night glasses work ok; it didn’t sharpen the glare of headlights but did dim them. The sunglasses are great for light sensitivity. They do seem to fog up sometimes but minimally. Good peripheral vision. I used in the car not on motorcycle, so can’t soeak to that. I did mow and paint fence with them and worked well for what I needed. Recommend you try if seeking these attributes"
"3 副摩托车骑行眼镜衬垫护目镜防紫外线防尘防风摩托车太阳镜带透明烟黄色镜片,适合户外运动活动",Little tight on friends ears but I’m sure he is just sensitive and that you can’t please them all. I am sure the tightness is to keep glasses on head while riding at high speeds.
"3 副摩托车骑行眼镜衬垫护目镜防紫外线防尘防风摩托车太阳镜带透明烟黄色镜片,适合户外运动活动",This product is comfortable and doesn't readily fog up. It is great while mowing grass or riding my 4 wheeler for keeping dust out of my eyes.
"3 副摩托车骑行眼镜衬垫护目镜防紫外线防尘防风摩托车太阳镜带透明烟黄色镜片,适合户外运动活动","I wear a small helmet. These fit snug. Love them for riding my ATV. I use the clear, yellow and sunglasses. I use the clear glasses at work for better protection in COVID patient isolation rooms."
"3 副摩托车骑行眼镜衬垫护目镜防紫外线防尘防风摩托车太阳镜带透明烟黄色镜片,适合户外运动活动",If you wear contact. which is why I got them. I recommend my contacts was drying out so bad with regular sun glasses. But not now. And can put the clear ones on at night.
"3 副摩托车骑行眼镜衬垫护目镜防紫外线防尘防风摩托车太阳镜带透明烟黄色镜片,适合户外运动活动","I bought these for eye protection from Covid. The foam around them seals to the skin. They are very comfortable to wear. My husband is on chemo so it is essential we take as many measures as we can to protect ourselves. Other than doctor/hospital, curbside trunk pick up we isolate at home."
"3 副摩托车骑行眼镜衬垫护目镜防紫外线防尘防风摩托车太阳镜带透明烟黄色镜片,适合户外运动活动",Very good quality frames with interchangeable lenses that have a sealing gasket around the eyes keeping dust and such out of them....mostly lol ' It only takes a few seconds to change from shades to clear or amber and carry on
"3 副摩托车骑行眼镜衬垫护目镜防紫外线防尘防风摩托车太阳镜带透明烟黄色镜片,适合户外运动活动","They are just as advertised, great value for the price, keep dust out of my eyes as I use them for trail riding on my side by side. Keep dust from getting in my eyes and are comfortable as well. Worth the money and more."
"3 副摩托车骑行眼镜衬垫护目镜防紫外线防尘防风摩托车太阳镜带透明烟黄色镜片,适合户外运动活动",Glasses are awesome for the price and the yellow saved me at night driving in the rain. They help when cutting grass to keep the dirt out of my eyes. Love them.
"3 副摩托车骑行眼镜衬垫护目镜防紫外线防尘防风摩托车太阳镜带透明烟黄色镜片,适合户外运动活动",Bought these for me and they were not deep enough so my eyelashes hit the lens (I have long eyelashes) so I gave them to my boyfriend and he loves them. He says the yellow lens are great at night and they are comfortable. For the price definitely worth the purchase.
"3 副摩托车骑行眼镜衬垫护目镜防紫外线防尘防风摩托车太阳镜带透明烟黄色镜片,适合户外运动活动",They are well made but not expensive. I'm hard on sunglasses between work and motorcycling. This is the 2nd 3 pack Ive ordered in almost 3 years and these are way better than that version. Comfortable and fit well
"3 副摩托车骑行眼镜衬垫护目镜防紫外线防尘防风摩托车太阳镜带透明烟黄色镜片,适合户外运动活动","These glasses are great. They are pretty comfortable to wear. I keep them in the sidebag of my motorcycle so that I have options for when I go out riding. They fit snug to my face but are padded so that they are comfortable to wear. I definitely recommend, especially if you are looking for an inexpensive option to have in your bag or need some spares."
