WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,label
110,93.7,50.89,87.82,47.86,18.33,18.18,84.55,68.18,47.27,3.64,3.64,0.91,0.0,0.91,0.0,1.82,0.0,11.82,10.91,0.91,17.27,8.18,3.64,9.09,0.0,15.45,10.0,6.36,1.82,0.0,1.82,0.0,5.45,0.0,5.45,2.73,0.0,0.91,0.91,0.0,1.82,0.0,3.64,2.73,0.91,3.64,2.73,0.91,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,3.64,0.0,0.0,0.0,0.0,0.91,0.0,0.91,0.0,8.18,0.91,2.73,2.73,1.82,0.0,3.64,0.91,0.0,0.0,0.0,0.91,0.0,2.73,0.0,0.0,0.0,0.91,0.0,0.0,0.91,0.0,0.0,0.0,8.18,17.27,0.0,2.73,11.82,0.0,0.0,2.73,5.45,0.91,6.36,2.73,0.0,0.0,0.0,0.0,0.0,10.0,5.45,2.73,0.0,0.0,0.0,1.82,1
100,71.67,12.41,99.0,90.5,16.67,24.0,87.0,70.0,57.0,14.0,14.0,11.0,0.0,0.0,0.0,3.0,0.0,14.0,6.0,2.0,17.0,7.0,5.0,6.0,0.0,12.0,6.0,7.0,1.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,5.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,13.0,1.0,0.0,1.0,10.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,1.0,0.0,0.0,2.0,1.0,0
158,57.92,36.43,65.08,98.36,12.15,20.25,85.44,70.25,54.43,13.92,9.49,4.43,0.0,0.63,1.9,1.27,4.43,14.56,5.7,1.9,13.92,6.96,6.33,6.33,0.0,12.66,8.86,6.33,6.33,1.9,3.16,1.27,10.76,1.9,8.86,0.63,1.9,0.0,1.27,1.27,4.43,0.0,6.96,6.96,0.0,2.53,2.53,0.0,0.0,0.0,0.0,0.0,11.39,3.8,1.27,1.27,0.0,0.0,1.27,7.59,0.0,1.27,0.63,1.9,0.0,0.0,0.0,0.0,4.43,0.0,0.63,3.16,0.63,0.0,1.27,1.27,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,5.7,8.86,0.0,1.27,6.96,0.63,0.0,0.0,4.43,5.06,5.7,0.0,0.0,0.0,0.0,0.0,0.0,15.19,7.59,2.53,0.0,0.63,1.27,3.16,1
107,85.16,20.76,98.94,99.0,15.29,14.95,90.65,64.49,50.47,6.54,5.61,4.67,0.93,0.0,0.0,0.0,0.93,14.95,10.28,1.87,14.02,7.48,7.48,5.61,0.0,13.08,9.35,3.74,3.74,2.8,0.93,0.0,7.48,0.0,7.48,0.93,0.0,1.87,1.87,0.93,3.74,0.0,9.35,9.35,0.0,3.74,3.74,0.0,0.0,0.0,0.0,0.0,5.61,0.93,0.93,0.0,0.0,0.0,0.0,3.74,0.0,0.93,0.0,0.93,0.0,0.0,0.0,0.0,7.48,1.87,2.8,2.8,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,12.15,19.63,0.93,1.87,15.89,0.0,0.0,0.0,5.61,9.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.02,5.61,4.67,0.0,0.93,0.0,2.8,1
112,80.2,25.62,89.39,47.3,18.67,14.29,90.18,66.96,54.46,5.36,3.57,0.0,0.0,2.68,0.0,0.89,1.79,18.75,9.82,5.36,13.39,8.04,5.36,8.04,1.79,14.29,7.14,10.71,0.0,0.0,0.0,0.0,14.29,1.79,11.61,0.0,0.0,3.57,1.79,0.0,7.14,0.0,3.57,2.68,0.89,2.68,1.79,0.89,0.0,0.0,0.89,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.89,1.79,3.57,0.0,0.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.89,0.0,0.89,0.89,0.0,0.0,0.0,0.0,0.0,7.14,17.86,0.0,1.79,16.96,0.0,0.0,0.0,2.68,0.89,8.04,0.0,1.79,0.0,0.89,0.89,0.0,13.39,5.36,3.57,0.0,0.0,0.89,3.57,1
83,19.91,98.2,86.1,99.0,8.3,10.84,96.39,81.93,65.06,20.48,14.46,4.82,8.43,0.0,0.0,1.2,6.02,18.07,3.61,1.2,13.25,9.64,6.02,8.43,0.0,18.07,8.43,6.02,15.66,13.25,2.41,0.0,10.84,2.41,7.23,1.2,0.0,3.61,1.2,0.0,1.2,0.0,9.64,9.64,0.0,3.61,3.61,0.0,0.0,0.0,0.0,0.0,15.66,3.61,2.41,1.2,0.0,0.0,0.0,13.25,2.41,0.0,1.2,0.0,0.0,0.0,0.0,0.0,6.02,3.61,1.2,1.2,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05,14.46,0.0,1.2,14.46,0.0,0.0,0.0,4.82,10.84,2.41,2.41,0.0,0.0,0.0,0.0,0.0,12.05,10.84,0.0,0.0,1.2,0.0,0.0,0
370,58.33,54.57,55.76,53.76,14.8,20.0,86.22,70.81,58.11,14.86,10.27,3.24,2.43,0.54,3.24,0.54,4.59,19.19,9.46,0.54,12.97,7.57,7.03,4.86,1.89,14.59,6.49,2.97,6.76,4.05,0.81,1.89,11.35,0.54,10.81,1.89,0.81,1.08,1.62,1.08,4.32,0.0,7.57,4.86,2.7,0.54,0.0,0.54,0.27,0.27,0.0,0.0,16.22,7.3,2.97,1.08,0.27,1.08,1.62,8.92,0.27,0.27,0.54,3.51,0.81,0.0,0.0,0.81,3.78,0.0,1.62,1.89,0.27,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,1.62,0.0,0.0,0.0,0.0,0.27,0.0,3.78,12.7,0.27,1.89,8.92,1.35,0.27,0.0,2.97,11.89,0.54,0.27,0.27,0.27,0.0,0.0,0.0,15.41,6.76,5.41,0.0,0.0,1.08,2.16,0
195,80.69,1.24,94.99,20.23,17.73,17.44,88.21,73.85,54.36,7.69,4.1,4.1,0.0,0.0,0.0,0.0,3.59,18.46,13.33,0.51,11.28,10.26,3.08,5.64,3.08,18.46,9.74,5.13,1.54,0.0,1.03,0.51,11.79,1.54,10.26,0.51,0.51,1.54,2.56,0.51,6.15,0.0,2.05,1.03,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,4.1,0.51,0.51,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,5.64,0.0,1.03,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.51,3.59,14.87,0.0,1.54,8.72,0.51,3.08,1.03,7.69,14.87,0.51,0.0,0.0,0.0,0.0,0.0,0.0,12.31,6.15,5.13,0.0,0.0,0.0,1.03,1
95,88.01,34.07,70.28,99.0,11.88,15.79,90.53,67.37,53.68,8.42,4.21,3.16,0.0,0.0,0.0,1.05,4.21,17.89,16.84,3.16,9.47,9.47,3.16,6.32,0.0,11.58,10.53,1.05,1.05,0.0,1.05,0.0,2.11,1.05,1.05,0.0,0.0,0.0,0.0,0.0,1.05,0.0,7.37,7.37,0.0,4.21,4.21,0.0,0.0,0.0,0.0,0.0,5.26,1.05,1.05,1.05,0.0,0.0,0.0,3.16,0.0,0.0,0.0,0.0,2.11,0.0,0.0,2.11,9.47,1.05,6.32,2.11,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37,15.79,0.0,2.11,14.74,0.0,0.0,0.0,0.0,10.53,1.05,1.05,0.0,0.0,0.0,0.0,0.0,18.95,9.47,7.37,0.0,0.0,0.0,2.11,1
142,83.86,90.97,23.2,75.09,14.2,23.24,85.92,69.72,52.82,9.86,7.04,0.7,3.52,1.41,1.41,0.0,2.82,16.9,12.68,2.11,13.38,7.75,5.63,4.93,1.41,15.49,6.34,6.34,7.04,4.23,2.11,0.7,4.93,1.41,3.52,1.41,0.7,0.7,1.41,0.0,1.41,0.0,4.93,4.23,0.7,2.82,2.82,0.0,0.0,0.0,0.0,0.0,11.27,2.11,1.41,0.0,0.0,0.0,0.0,9.15,0.7,0.0,2.11,0.7,0.7,0.0,0.7,0.0,9.15,2.11,1.41,2.11,3.52,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,9.15,0.0,0.7,5.63,1.41,0.0,0.7,6.34,11.27,2.11,0.0,0.0,0.0,0.0,0.0,0.0,19.72,7.04,8.45,0.0,0.0,2.11,2.11,1
140,91.36,7.58,83.88,99.0,20.0,20.71,87.14,67.86,53.57,12.14,10.0,9.29,0.0,0.71,0.0,0.0,2.14,15.0,10.0,0.0,17.86,6.43,2.86,4.29,0.71,12.86,7.14,3.57,2.86,0.71,2.14,0.0,9.29,1.43,7.86,2.14,1.43,1.43,0.0,0.0,2.86,0.0,10.0,10.0,0.0,5.71,5.0,0.0,0.0,0.0,0.0,0.0,7.86,2.86,0.0,0.0,0.0,0.0,0.71,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.86,1.43,5.71,1.43,0.0,1.43,0.71,0.0,0.71,0.0,0.0,0.0,0.71,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,11.43,0.71,1.43,8.57,0.71,0.0,1.43,0.71,8.57,1.43,0.71,0.0,0.0,0.0,0.0,0.0,13.57,5.0,4.29,0.0,0.0,3.57,0.71,0
54,23.88,80.61,10.18,99.0,9.0,14.81,92.59,70.37,53.7,20.37,9.26,3.7,0.0,5.56,0.0,0.0,11.11,16.67,5.56,0.0,9.26,11.11,1.85,7.41,0.0,16.67,11.11,0.0,3.7,0.0,3.7,0.0,11.11,0.0,11.11,3.7,0.0,5.56,1.85,0.0,1.85,0.0,9.26,9.26,0.0,3.7,3.7,0.0,0.0,0.0,0.0,0.0,11.11,3.7,0.0,0.0,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.0,1.85,0.0,0.0,1.85,11.11,3.7,1.85,5.56,1.85,0.0,3.7,3.7,0.0,3.7,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96,7.41,1.85,1.85,5.56,0.0,0.0,0.0,0.0,1.85,7.41,0.0,0.0,0.0,0.0,0.0,0.0,14.81,3.7,3.7,0.0,7.41,0.0,0.0,0
63,98.6,16.63,90.66,99.0,10.5,30.16,80.95,63.49,47.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.87,9.52,4.76,17.46,3.17,3.17,6.35,1.59,6.35,12.7,11.11,4.76,0.0,3.17,1.59,4.76,0.0,4.76,0.0,0.0,0.0,1.59,0.0,4.76,0.0,7.94,7.94,0.0,3.17,3.17,0.0,0.0,0.0,0.0,0.0,3.17,1.59,1.59,0.0,0.0,1.59,0.0,1.59,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,9.52,6.35,1.59,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,20.63,1.59,3.17,14.29,0.0,1.59,0.0,3.17,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.46,9.52,6.35,0.0,0.0,0.0,1.59,1
69,82.28,89.9,7.4,99.0,13.8,24.64,79.71,65.22,52.17,5.8,1.45,0.0,1.45,0.0,0.0,0.0,4.35,14.49,13.04,0.0,11.59,10.14,5.8,7.25,0.0,13.04,10.14,2.9,4.35,2.9,0.0,1.45,2.9,1.45,1.45,0.0,0.0,0.0,1.45,0.0,0.0,0.0,8.7,8.7,0.0,4.35,4.35,0.0,0.0,0.0,0.0,0.0,13.04,4.35,2.9,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,1.45,1.45,0.0,0.0,5.8,1.45,2.9,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,4.35,8.7,0.0,0.0,8.7,0.0,0.0,0.0,1.45,8.7,5.8,0.0,0.0,0.0,0.0,0.0,0.0,10.14,7.25,1.45,0.0,0.0,0.0,1.45,1
119,41.7,12.77,99.0,90.8,11.9,22.69,89.92,72.27,57.14,12.61,9.24,7.56,0.0,0.84,0.0,0.84,3.36,16.81,7.56,2.52,11.76,11.76,9.24,4.2,0.84,17.65,9.24,4.2,1.68,1.68,0.0,0.0,10.08,1.68,8.4,1.68,0.0,0.84,2.52,0.84,2.52,0.0,5.88,5.04,0.0,3.36,2.52,0.0,0.0,0.0,0.0,0.0,7.56,3.36,0.84,0.0,0.0,0.0,0.0,4.2,0.84,0.84,0.0,0.0,0.84,0.0,0.0,0.84,3.36,1.68,0.84,0.84,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,5.88,17.65,1.68,1.68,13.45,2.52,0.0,0.0,5.04,5.04,5.88,0.0,0.84,0.0,0.84,0.0,0.0,15.97,6.72,4.2,0.0,1.68,2.52,0.84,1
118,87.02,89.96,35.69,91.11,13.11,20.34,87.29,68.64,55.93,5.93,5.93,0.0,4.24,0.85,0.85,0.0,0.0,16.95,13.56,1.69,13.56,9.32,3.39,10.17,0.0,16.1,6.78,5.08,5.93,5.08,0.85,0.0,5.93,0.85,5.08,0.0,0.85,0.85,1.69,0.0,3.39,0.0,6.78,5.93,0.85,1.69,0.85,0.85,0.0,0.85,0.0,0.0,10.17,1.69,0.0,0.0,0.85,0.0,0.0,8.47,0.0,0.0,0.85,0.0,2.54,1.69,0.85,0.0,4.24,1.69,0.85,0.0,1.69,0.0,0.85,0.85,0.0,0.85,0.0,0.0,0.0,0.0,0.0,3.39,0.85,3.39,0.0,0.85,0.0,0.85,0.85,0.0,6.78,12.71,0.85,1.69,11.02,0.0,0.0,0.0,1.69,8.47,3.39,1.69,0.0,0.0,0.0,0.0,0.0,22.88,11.86,4.24,0.0,0.0,4.24,2.54,1
378,56.86,35.52,99.0,12.02,15.75,17.72,88.1,71.16,57.14,15.61,9.52,4.23,2.65,0.0,0.53,1.85,6.08,16.4,8.2,2.91,13.76,5.82,4.76,8.73,1.32,14.81,4.5,5.56,4.23,2.65,0.53,1.06,9.52,0.53,8.99,1.85,1.06,0.53,0.79,0.53,3.97,0.0,3.44,1.32,2.12,1.32,0.0,1.32,0.0,0.79,0.0,0.0,9.79,3.7,0.26,0.0,0.53,0.0,2.12,6.08,0.0,0.0,0.26,0.79,0.0,0.0,0.0,0.0,4.23,0.0,3.17,0.79,0.26,0.0,0.26,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.26,0.79,0.0,0.0,0.0,0.0,0.26,0.53,4.76,16.14,0.79,2.91,11.64,0.0,0.53,0.79,8.47,10.05,0.53,0.79,0.0,0.0,0.0,0.0,0.0,13.49,6.35,5.82,0.0,0.0,0.79,0.53,0
80,89.52,54.96,21.38,96.74,13.33,15.0,88.75,68.75,57.5,11.25,7.5,7.5,0.0,0.0,0.0,0.0,3.75,23.75,16.25,1.25,12.5,11.25,2.5,3.75,0.0,13.75,7.5,1.25,0.0,0.0,0.0,0.0,3.75,1.25,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,6.25,6.25,0.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,13.75,3.75,2.5,0.0,0.0,0.0,0.0,10.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,3.75,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.75,0.0,0.0,7.5,1.25,0.0,0.0,1.25,11.25,0.0,0.0,1.25,1.25,1.25,0.0,0.0,12.5,10.0,2.5,0.0,0.0,0.0,0.0,0
114,52.34,1.0,95.02,85.27,22.8,12.28,87.72,76.32,63.16,14.91,12.28,10.53,0.0,0.0,0.88,0.88,2.63,14.91,11.4,1.75,14.04,12.28,5.26,6.14,2.63,19.3,7.02,3.51,1.75,0.88,0.88,0.0,7.89,0.0,6.14,0.88,0.88,0.0,0.0,0.0,4.39,0.0,4.39,4.39,0.0,1.75,1.75,0.0,0.0,0.0,0.0,0.0,6.14,2.63,0.88,0.0,0.0,0.0,0.88,3.51,0.88,0.0,0.0,0.88,0.0,0.0,0.0,0.0,5.26,0.88,0.88,3.51,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,2.63,3.51,0.0,0.0,0.0,0.0,0.0,6.14,7.89,0.0,0.88,7.02,0.88,0.0,0.0,4.39,14.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65,4.39,2.63,0.0,0.0,2.63,0.0,0
57,27.21,60.92,96.42,92.27,9.5,22.81,87.72,66.67,56.14,22.81,12.28,7.02,3.51,1.75,0.0,0.0,10.53,15.79,5.26,0.0,10.53,7.02,5.26,3.51,1.75,12.28,5.26,0.0,14.04,12.28,0.0,1.75,10.53,0.0,10.53,5.26,3.51,1.75,0.0,0.0,1.75,0.0,8.77,7.02,1.75,3.51,3.51,0.0,0.0,0.0,0.0,0.0,17.54,8.77,3.51,1.75,1.75,0.0,1.75,8.77,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,1.75,3.51,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,10.53,0.0,3.51,7.02,0.0,0.0,0.0,5.26,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.28,5.26,1.75,0.0,5.26,0.0,0.0,0
175,61.9,78.27,93.08,14.03,13.46,12.0,94.86,77.71,61.71,13.14,9.71,2.86,5.71,0.0,0.0,1.14,3.43,20.57,10.29,2.86,13.71,9.14,5.71,6.86,1.71,17.14,7.43,6.29,8.57,7.43,0.0,1.14,10.86,1.71,9.14,2.29,0.57,0.57,0.57,0.0,4.57,0.0,6.29,2.86,3.43,2.86,1.14,1.71,0.0,0.0,1.14,0.0,14.29,4.0,0.57,0.0,0.0,0.57,1.14,10.29,0.0,0.0,1.14,0.57,0.57,0.0,0.0,0.57,6.29,1.14,3.43,0.57,1.14,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,5.71,12.0,0.0,2.29,9.71,0.0,0.0,0.0,5.14,11.43,2.29,0.57,0.57,0.57,0.0,0.0,0.0,18.86,4.57,4.0,0.0,3.43,5.14,1.71,1
174,51.42,95.89,90.32,74.09,14.5,18.39,90.23,74.71,59.77,13.79,10.92,0.57,6.9,1.15,0.0,2.3,2.87,13.79,7.47,1.15,14.94,8.05,6.9,6.9,2.87,17.82,5.75,5.75,9.2,8.05,0.57,0.57,12.64,1.72,10.92,2.87,0.57,1.72,2.3,1.15,3.45,0.0,5.75,4.6,1.15,1.15,0.57,0.57,0.0,0.57,0.0,0.0,15.52,3.45,1.15,0.57,0.57,0.57,0.57,12.07,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.57,5.75,0.57,1.72,1.15,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,2.3,0.0,0.57,0.0,0.0,0.0,0.0,8.05,16.09,1.72,2.3,11.49,0.57,0.0,0.0,6.32,12.07,0.57,1.15,0.57,0.0,0.57,0.0,0.0,12.07,5.75,2.87,0.0,1.15,2.3,0.0,0
86,96.26,67.32,36.92,99.0,12.29,23.26,82.56,61.63,52.33,6.98,1.16,0.0,1.16,0.0,0.0,0.0,5.81,19.77,15.12,1.16,15.12,6.98,2.33,5.81,1.16,6.98,8.14,4.65,4.65,3.49,1.16,0.0,2.33,1.16,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,8.14,0.0,3.49,2.33,0.0,0.0,0.0,0.0,0.0,6.98,1.16,0.0,0.0,0.0,0.0,0.0,4.65,0.0,1.16,0.0,1.16,0.0,0.0,0.0,0.0,5.81,1.16,1.16,3.49,1.16,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,17.44,2.33,0.0,15.12,0.0,0.0,0.0,1.16,0.0,6.98,0.0,0.0,0.0,0.0,0.0,0.0,10.47,8.14,1.16,0.0,0.0,1.16,0.0,1
97,78.43,52.36,91.75,99.0,97.0,17.53,88.66,74.23,52.58,4.12,3.09,0.0,2.06,1.03,0.0,0.0,1.03,13.4,11.34,4.12,11.34,9.28,6.19,8.25,1.03,17.53,12.37,6.19,2.06,2.06,0.0,0.0,9.28,1.03,8.25,0.0,0.0,1.03,0.0,4.12,3.09,0.0,8.25,8.25,0.0,3.09,3.09,0.0,0.0,0.0,0.0,0.0,4.12,1.03,1.03,0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,1.03,1.03,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,13.4,16.49,0.0,1.03,15.46,0.0,0.0,0.0,7.22,5.15,4.12,3.09,1.03,0.0,1.03,0.0,0.0,14.43,6.19,5.15,0.0,0.0,1.03,2.06,1
315,64.26,3.77,84.92,49.34,18.53,19.68,85.4,73.97,60.0,11.43,7.62,7.3,0.0,0.0,0.0,0.32,3.81,16.83,9.84,1.27,14.6,8.25,7.94,6.03,2.54,15.87,5.71,3.49,1.59,0.63,0.95,0.0,10.48,2.86,7.62,0.63,0.32,1.59,1.59,1.9,2.54,0.0,4.13,2.86,0.95,1.59,0.63,0.63,0.0,0.32,0.32,0.0,4.76,2.54,0.63,0.32,0.32,0.0,1.59,2.22,0.0,0.0,0.32,0.0,1.9,0.95,0.0,0.95,3.81,0.63,1.27,1.59,0.32,0.0,1.59,0.32,0.0,0.0,0.0,0.32,0.0,1.27,0.0,0.32,0.63,0.95,0.0,0.63,0.0,0.0,0.32,0.32,5.71,15.87,0.63,1.9,10.79,1.9,0.32,0.32,2.22,11.11,0.63,0.32,0.0,0.0,0.0,0.0,0.0,12.7,5.4,6.98,0.0,0.0,0.32,0.0,0
162,79.79,20.91,61.67,13.6,11.57,14.2,89.51,71.6,56.79,9.88,7.41,4.32,1.85,0.0,0.0,1.23,2.47,17.9,14.81,0.62,11.11,8.02,4.94,6.17,2.47,15.43,6.17,3.7,4.94,2.47,0.0,2.47,13.58,1.23,12.35,1.23,2.47,1.23,1.85,2.47,2.47,0.0,6.79,3.09,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.73,8.02,2.47,3.09,0.0,0.62,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,0.62,4.32,0.0,0.0,0.0,0.62,0.62,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.62,0.0,3.7,11.73,0.62,1.23,8.64,1.85,0.0,0.0,3.09,9.88,0.62,0.62,0.62,0.0,0.62,0.0,0.0,17.28,8.02,3.09,0.62,0.0,4.32,1.23,0
166,91.8,18.77,54.03,28.26,20.75,24.7,83.13,66.87,51.2,9.64,8.43,5.42,0.0,0.0,1.81,1.2,1.2,18.07,11.45,0.0,16.27,5.42,3.61,6.02,1.2,12.05,7.23,6.02,1.81,1.2,0.0,0.6,10.24,1.2,8.43,1.81,0.0,1.81,3.01,0.6,2.41,0.0,4.82,2.41,1.81,2.41,1.2,0.6,0.0,0.0,0.6,0.0,7.83,3.01,0.0,0.0,0.0,0.0,1.81,4.82,0.6,0.0,0.6,1.81,0.6,0.0,0.0,0.6,8.43,1.81,3.01,2.41,1.81,0.0,2.41,2.41,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,1.2,0.0,0.0,0.0,0.0,3.61,10.84,0.6,0.0,6.63,1.2,1.81,1.2,6.02,7.83,1.2,1.2,0.0,0.0,0.0,0.0,0.0,15.06,4.82,6.63,0.0,0.0,1.2,2.41,0
426,37.13,92.07,36.35,71.78,12.53,18.08,90.61,72.54,57.28,17.37,11.74,2.58,7.98,0.0,0.0,1.17,5.63,14.32,7.28,1.41,12.44,7.04,7.04,8.22,0.94,15.49,6.1,3.52,9.86,9.39,0.0,0.47,12.44,0.7,11.74,0.7,1.88,1.88,1.17,1.41,4.46,0.0,5.87,4.46,1.17,1.88,1.17,0.47,0.0,0.0,0.47,0.0,14.79,3.76,1.64,0.23,0.0,0.23,1.17,11.03,0.7,0.23,0.0,0.47,0.7,0.0,0.23,0.47,5.87,0.23,2.35,2.35,0.94,0.0,4.23,0.0,0.0,0.0,0.0,0.0,0.0,3.99,0.0,0.7,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,5.4,6.1,0.0,1.17,3.76,0.0,0.47,0.47,5.4,9.15,1.17,0.7,0.47,0.47,0.0,0.0,0.0,20.89,10.56,3.76,0.0,1.17,1.64,3.76,1
